Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
9533,0.116727121,0.098709494,0.116611138,0.017424237
9567,0.249544889,0.028081262,0.052416515,0.181634218
9600,0.231975362,0.10270229,0.131760031,0.213270545
9633,0.107201107,0.096630774,0.128805876,0.13009508
9667,0.013721338,0.012580313,0.036216415,0.040403225
9700,0.017010912,0.058562823,0.046006292,0.01566508
9733,0.01058146,0.063361242,0.052171901,0.016070332
9767,0.041955937,0.079628505,0.069966719,0.04390654
9800,0.091064602,0.124648437,0.113573991,0.029762642
9833,0.133568719,0.113590457,0.096472166,0.050008532
9867,0.127697527,0.061616257,0.019117119,0.100989819
9900,0.047750216,0.098992482,0.097058885,0.080900237
9933,0.073291451,0.12484318,0.128259256,0.055192355
9967,0.141091332,0.080061093,0.077009976,0.102514237
10000,0.117780648,0.062257312,0.084932834,0.098597743
10033,0.050403614,0.075350188,0.081773736,0.055577539
10067,0.004428065,0.035415456,0.028001085,0.036406711
10100,0.007014056,0.017113037,0.11863745,0.032421518
10133,0.006571078,0.008868463,0.105583429,0.019915901
10167,0.011173782,0.058567472,0.018190142,0.033541542
10200,0.025595689,0.101589374,0.083069436,0.047400594
10233,0.105477132,0.068510577,0.057953373,0.086265638
10267,0.168333665,0.052816089,0.05384047,0.127541974
10300,0.119581565,0.11839021,0.118045434,0.089497253
10333,0.098101042,0.102404483,0.087527297,0.061001375
10367,0.191853315,0.043358877,0.041920185,0.151535034
10400,0.158344358,0.104739599,0.11522045,0.154377431
10433,0.05864526,0.10855341,0.09959463,0.102109633
10467,0.005338287,0.068235181,0.034996089,0.056860782
10500,0.011488433,0.049430061,0.048833273,0.02923126
10533,0.003375737,0.033919089,0.050451454,0.01572375
10567,0.008818197,0.059882674,0.082617313,0.032499302
10600,0.027949113,0.099751748,0.105650559,0.050167356
10633,0.084233001,0.079595625,0.070191078,0.07070522
10667,0.117391154,0.030962354,0.02253261,0.094978496
10700,0.078788355,0.083857946,0.060036689,0.077030376
10733,0.089426659,0.06464687,0.040866256,0.006805595
10767,0.143315852,0.046858158,0.059094816,0.070009731
10800,0.115930922,0.104914933,0.107044116,0.095037997
10833,0.048543107,0.081545867,0.074752502,0.075337812
10867,0.007394893,0.044396047,0.047846045,0.045013905
10900,0.007562472,0.069432408,0.085042588,0.026340691
10933,0.005104697,0.051207189,0.071192272,0.034322541
10967,0.003821319,0.073366888,0.072908409,0.055257324
11000,0.027986161,0.100024804,0.085198529,0.057745054
11033,0.089706041,0.054254912,0.043948311,0.076921627
11067,0.151383534,0.069677643,0.067846134,0.147361219
11100,0.139298379,0.116462871,0.117504776,0.153690115
11133,0.065761276,0.084349021,0.095198356,0.061474528
11167,0.128761396,0.034057193,0.04531933,0.06497632
11200,0.144566447,0.063617423,0.061871041,0.109069176
11233,0.080598719,0.067249835,0.073792823,0.08618211
11267,0.029402869,0.028846392,0.047347493,0.057256889
11300,0.017185997,0.018358653,0.029985473,0.041632343
11333,0.00081493,0.039713923,0.043392073,0.032407414
11367,0.014428567,0.08566501,0.061894342,0.044813704
11400,0.017245539,0.107762836,0.086456224,0.046491779
11433,0.080444343,0.064391501,0.065807872,0.06765534
11467,0.156347767,0.034300465,0.022646906,0.144147068
11500,0.148700863,0.105271854,0.088282563,0.15808621
11533,0.050139446,0.139299721,0.131207719,0.072814703
11567,0.144172609,0.112090968,0.108790062,0.07679604
11600,0.197629586,0.058471337,0.059415177,0.142494351
11633,0.138744533,0.094494969,0.097235993,0.122817904
