Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
11400,0.004382944,-0.029377554,-0.011254692,0.0019598
11433,0.071959011,-0.013801574,-0.009842491,0.065518565
11467,0.149612173,0.033144664,0.022361469,0.140349761
11500,0.147211641,0.070878692,0.055456061,0.144017592
11533,0.033211324,0.066538803,0.05838117,0.048751827
11567,-0.107591622,0.017559813,0.017480563,-0.076306336
11600,-0.160285518,-0.048428245,-0.048806757,-0.137644947
11633,-0.105022565,-0.082220361,-0.087629415,-0.110501856
11667,-0.0242403,-0.054534812,-0.062012382,-0.046337694
11700,0.010487651,0.007267856,0.00346241,0.000757599
11733,0.002611113,0.048620507,0.051998802,0.016892051
11767,-0.012133883,0.043375395,0.052767273,0.008202552
11800,-0.00866518,0.010205555,0.022053052,-0.007177734
11833,0.02738056,-0.010543155,-0.001568413,0.008075523
11867,0.089431718,0.007514476,0.004502106,0.069337457
11900,0.114195861,0.050238986,0.031346224,0.108281128
11933,0.018195532,0.066729061,0.042768858,0.026348874
11967,-0.167930886,0.012969588,0.000632286,-0.147292316
12000,-0.282986253,-0.090360545,-0.083816245,-0.249113262
12033,-0.23014389,-0.153896704,-0.13852872,-0.189090133
12067,-0.093649216,-0.111012258,-0.105289355,-0.057610698
12100,-0.00305314,-0.003591156,-0.011717604,0.016853712
12133,0.013322137,0.069732852,0.061003871,0.012361335
12167,0.006697225,0.067625135,0.070904441,-0.007831192
12200,0.035893105,0.02651138,0.045516301,0.018737983
12233,0.12345621,-0.001795292,0.02646675,0.101147451
12267,0.211069599,0.001979828,0.022015,0.178860858
12300,0.185721725,0.022013282,0.019942759,0.162142754
12333,0.017754076,0.024952695,0.010312271,0.032164764
12367,-0.166876733,-0.014361476,-0.014113425,-0.115205377
12400,-0.219619483,-0.080181599,-0.04999122,-0.168396384
12433,-0.137609765,-0.11732053,-0.074753374,-0.118441761
12467,-0.034782525,-0.089082524,-0.070191473,-0.04244728
12500,0.010086179,-0.021772956,-0.049342342,-0.002436447
12533,0.005556607,0.024512384,-0.044315241,0.00015564
12567,-0.006951355,0.016712379,-0.073499963,-0.004850006
12600,0.00945475,-0.023928164,-0.116355509,0.008748435
12633,0.073211998,-0.044276904,-0.116686814,0.050718494
12667,0.150062501,-0.011456107,-0.04085226,0.101702489
12700,0.153969094,0.051976487,0.068074316,0.107508078
12733,0.041059542,0.087650299,0.125086769,0.028753851
12767,-0.108580105,0.056666274,0.084140398,-0.086344525
12800,-0.168653429,-0.018521117,-0.018383216,-0.135516346
12833,-0.117080279,-0.066287898,-0.087995335,-0.089165494
12867,-0.037895463,-0.038580034,-0.062032696,-0.016696928
12900,0.001950073,0.030804632,0.019493293,0.0174345
12933,0.004602456,0.064570419,0.065961167,0.010990906
12967,0.001017237,0.029681394,0.047327038,-0.010246468
13000,0.017194031,-0.034259032,0.011281872,-0.019923018
13033,0.063279957,-0.064442821,0.003709602,0.00563221
13067,0.112730734,-0.036189076,0.020192241,0.061915394
13100,0.105289146,0.021263409,0.03613672,0.095068924
13133,0.024494074,0.056053445,0.038796615,0.059708402
13167,-0.056924909,0.037690543,0.020555878,-0.008423423
13200,-0.070649952,-0.017142104,-0.017090606,-0.041782379
13233,-0.035416957,-0.057330318,-0.045765206,-0.03277187
13267,-0.003728485,-0.048017975,-0.037149522,-0.015340804
13300,0.005472064,-0.008676338,-0.00667963,-0.004919243
13333,0.000165796,0.012708663,0.005435658,-0.001529503
13367,-0.008108639,-0.004076099,-0.012517832,-0.004390526
13400,-0.002499533,-0.034480762,-0.034676742,0.001885414
13433,0.038646195,-0.039355371,-0.032022282,0.040205382
13467,0.104565233,-0.003338527,-0.001773834,0.100815572
13500,0.126089141,0.048495479,0.032405946,0.12688522
13533,0.048428386,0.065863036,0.037519738,0.073310845
13567,-0.070288032,0.017961787,-0.004828834,-0.02224331
13600,-0.115560286,-0.062303919,-0.069263361,-0.075735278
13633,-0.067868754,-0.096521467,-0.092627041,-0.061584659
13667,-0.006989765,-0.046864983,-0.039752197,-0.02377281
13700,0.011828755,0.035399433,0.044492055,-0.000750732
13733,0.001214075,0.069980331,0.077357478,0.002760887
13767,-0.008980322,0.03496084,0.03489561,-0.006806945
13800,-0.00611515,-0.02220726,-0.023544215,-0.017291449
13833,0.011133814,-0.041617014,-0.035018917,-0.007605743
13867,0.040156174,-0.007103347,0.001063442,0.029126927
13900,0.057706255,0.04598064,0.042380907,0.0613821
13933,0.030393073,0.070572279,0.053176969,0.048920628
13967,-0.024145745,0.050268456,0.029877946,0.001296043
14000,-0.045090578,0.008818816,-0.003292751,-0.030835532
14033,-0.019961355,-0.013700293,-0.017476272,-0.025581548
14067,0.005264855,0.000508404,0.001011371,-0.007776832
14100,0.00357871,0.030472467,0.037983797,-0.001712608
14133,-0.008762455,0.038040157,0.049390979,-0.005963515
14167,-0.011277151,0.002667904,0.005383015,-0.009064864
