Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
7000,4.63206288754912,-27.6072539523514,-26.786678829934,0.773135948397848
7033,4.68250612917727,-27.9356494955822,-27.0056932488998,0.684062234168803
7067,4.61968960079736,-28.4483158182464,-27.4166165939009,0.48098837113134
7100,4.456462275872,-28.6058960784533,-27.5246776193302,0.477897142199006
7133,4.17502090483869,-28.369237172369,-27.2549975676118,0.587699368762791
7167,3.79313776595493,-28.0259850285325,-26.9260091736046,0.445358138981072
7200,3.38599200946857,-27.900493484943,-26.9093016675497,-0.0829902165895935
7233,3.03549987329919,-28.2419577682001,-27.3954780749852,-0.751100773746882
7267,2.81006508883766,-29.0799813836438,-28.2768952299257,-1.26534697303142
7300,2.76491362420633,-30.0250131813532,-29.1002796303886,-1.45911050758105
7333,2.88734946316583,-30.4420035371197,-29.3377454674844,-1.28438844263689
7367,3.07474110476772,-30.1519582970707,-28.9529838954768,-0.91978884028126
7400,3.21739024608898,-29.7500542110255,-28.5323339246649,-0.737772360706226
7433,3.2664275642343,-29.8769722712148,-28.6296647570739,-0.939738657515387
7467,3.20877079868957,-30.4251996402694,-29.1362397273979,-1.30899213030786
7500,3.02381284087608,-30.7826241712338,-29.4849899476396,-1.49515042747681
7533,2.69113839626177,-30.6019127104406,-29.3378241658025,-1.45549010254482
7567,2.22756400651933,-30.0734938721955,-28.8734384891574,-1.43949563878947
7600,1.67952090609646,-29.6980024451562,-28.5356190818555,-1.63490931897461
7633,1.08884364476841,-29.9306949414206,-28.6988591522589,-2.00927010571891
7667,0.518313253100526,-30.7904102744272,-29.3946977251386,-2.42026351394789
7700,0.0743500453902235,-31.7583280431014,-30.2017056386955,-2.72103443869329
7733,-0.166396939772022,-32.2568912562774,-30.6235545552529,-2.82652855275611
7767,-0.230532205850685,-32.2448239921952,-30.6260376203358,-2.80694447001204
7800,-0.214644947575961,-32.1679972502956,-30.5839366907887,-2.84394548995174
7833,-0.201660331457233,-32.3559362026458,-30.756701295493,-3.01721973736536
7867,-0.223070030238571,-32.667721433955,-30.9996110687286,-3.18323561990222
7900,-0.279750469149737,-32.7223896789104,-30.9800361055071,-3.12240754639369
7933,-0.369056078789455,-32.3720045594644,-30.5989821505825,-2.85237232704167
7967,-0.480047993116578,-31.8689172516766,-30.1260158658681,-2.6993818414792
8000,-0.584172113340886,-31.5875007368897,-29.9411835906863,-2.91723055925464
8033,-0.651453568090606,-31.7377113715933,-30.218746475978,-3.38054050754361
8067,-0.67147667484973,-32.2382344629994,-30.7822428304078,-3.75080881025114
8100,-0.657382188892184,-32.6814176875052,-31.1830561043433,-3.76584279143047
8133,-0.63014098912713,-32.6506827360281,-31.0685148792434,-3.40015054517152
8167,-0.602349377205477,-32.2210994201298,-30.5892482017404,-2.90437316356196
8200,-0.581745740178209,-31.8827971586985,-30.2543575163653,-2.60684747419334
8233,-0.575830979718282,-31.915096193668,-30.3036206340174,-2.59442569931249
8267,-0.58706849908645,-32.0961995131477,-30.4462361470999,-2.6381031004176
8300,-0.61273946349895,-32.0179997873021,-30.2578493110132,-2.44832327186289
8333,-0.647075085732573,-31.5185202144403,-29.6721832652584,-2.01857819374144
8367,-0.673469818424436,-30.8443793106102,-29.0475059466336,-1.69413054361917
8400,-0.663399268651331,-30.4266024461918,-28.8094898237923,-1.78856477760376
8433,-0.60453302907859,-30.5096544197412,-29.0717032342639,-2.19069717712152
8467,-0.519477710713414,-30.9797673572452,-29.5663964453152,-2.51060617107398
8500,-0.440647834217512,-31.4139166403293,-29.8578776513477,-2.48724161229337
8533,-0.381734734640879,-31.3910497969377,-29.681704949645,-2.12852640317715
8567,-0.343823977735051,-30.9440705407158,-29.2083047530276,-1.66304174180307
8600,-0.332996663940028,-30.5518897663808,-28.8796509252914,-1.38723965193097
8633,-0.351851923126057,-30.5560455868156,-28.9013432714608,-1.38136328488137
8667,-0.38164374027033,-30.7771163047039,-29.0411372638186,-1.4293334934116
8700,-0.393610121453275,-30.7939965202258,-28.9246314697942,-1.27344876311132
8733,-0.373149746756139,-30.429459673034,-28.4375404512269,-0.904545614773536
8767,-0.315287892968301,-29.8972001204686,-27.8728576972857,-0.599429611151471
8800,-0.207907933765157,-29.5631513338744,-27.6503167185043,-0.62472354629169
8833,-0.051191277527453,-29.6203132942357,-27.8869502826903,-0.912398892368145
8867,0.115658071281376,-29.9276337018411,-28.2982260295804,-1.14131698733152
8900,0.244840025622343,-30.0969563903509,-28.456671214907,-1.08412026344371
8933,0.325730230139397,-29.8580829902336,-28.1603622110491,-0.750287575561901
8967,0.373165776651218,-29.3616766584663,-27.6245787328045,-0.316898295310226
9000,0.395865048490888,-28.9800354917349,-27.2524368453356,-0.0115612894974846
9033,0.396527534029068,-28.8886322942254,-27.2194002031503,0.0650433386114078
9067,0.382525898542399,-28.9390076643478,-27.3190139758309,0.0537230648504766
9100,0.369859919097297,-28.8089189794332,-27.1625343793817,0.220717834050087
9133,0.38738602472157,-28.3126930887084,-26.5893340425304,0.666793050839686
9167,0.477755503264881,-27.6978461362875,-25.931717143389,1.15403777911834
9200,0.678642240704911,-27.4572031618565,-25.7194771173261,1.31536696994871
9233,0.975490448464465,-27.7695756961127,-26.0896018648625,1.05042267111371
9267,1.28138256811225,-28.3090646395402,-26.6631796783888,0.638408770478218
9300,1.5055362324539,-28.5784744913276,-26.9568233393389,0.459323212312326
9333,1.62752680487071,-28.3842488939334,-26.7843194816904,0.649261446023028
9367,1.67656973547347,-27.9972600020967,-26.3774229012421,1.00940667967547
9400,1.67865298316652,-27.7843835077144,-26.1361974847792,1.23797397660311
9433,1.65099017902713,-27.8231617608118,-26.1925873918682,1.23514248252297
9467,1.61676547516728,-27.927633599857,-26.3139372371008,1.15687216912663
9500,1.60493266812934,-27.8366640168648,-26.2004166938092,1.24212477623614
9533,1.645864018597,-27.4308470601974,-25.7885564638796,1.56445991190476
9567,1.7700718589009,-26.9438094845483,-25.3395379812131,1.90508257291295
9600,1.99225066667828,-26.7962106094456,-25.2286391115032,1.97194876465155
9633,2.28073893271409,-27.1116660320751,-25.5768717788193,1.72035996529857
9667,2.56263986559225,-27.5671719479924,-26.1056167763687,1.40478340037326
9700,2.7785070884415,-27.7343446086521,-26.3690981742888,1.3471803690508
9733,2.91236657014876,-27.488252431952,-26.1647966417216,1.6052227955433
9767,2.96949398303259,-27.1153133816118,-25.7588707256846,1.90728003997564
9800,2.959534585944,-27.0079151019583,-25.6100359983332,1.97515642857014
9833,2.90517959355913,-27.2446558957104,-25.8482515192031,1.79775173197005
9867,2.84386275192229,-27.5433000359725,-26.1722663471777,1.57630651442005
9900,2.81596341870922,-27.5995921249985,-26.2206645707339,1.52282581767874
9933,2.85503812841169,-27.3704835149249,-25.9406653432729,1.66857935744808
9967,2.97212649708851,-27.0873654253421,-25.6593980998683,1.78671371724321
